Verb,Accepted,AcceptedCount,AcceptedPattern,PrimaryDomain,OtherDomains,SoftAccepted,SoftAcceptedCount,SoftPattern,SoftPrimaryDomain,SoftOtherDomains,score_Kn,score_Cm,score_Ap,score_An,score_Sn,score_Ev,cal_score_Kn,thr_Kn,meets_thr_Kn,cal_score_Cm,thr_Cm,meets_thr_Cm,cal_score_Ap,thr_Ap,meets_thr_Ap,cal_score_An,thr_An,meets_thr_An,cal_score_Sn,thr_Sn,meets_thr_Sn,cal_score_Ev,thr_Ev,meets_thr_Ev,accept_Kn,accept_Cm,accept_Ap,accept_An,accept_Sn,accept_Ev
attract,True,1,001000,Ap,,True,1,001000,Ap,,0.477,0.099,0.767,0.016,0.302,0.593,0.477077,0.853403,0,0.098931,0.827225,0,0.767371,0.581152,1,0.016414,0.63089,0,0.302042,0.651832,0,0.592903,0.772251,0,0,0,1,0,0,0
attribute,False,0,000000,,,True,1,010000,Cm,,0.617,0.814,0.438,0.461,0.404,0.511,0.61742,0.853403,0,0.813533,0.827225,0,0.437703,0.581152,0,0.461305,0.63089,0,0.403974,0.651832,0,0.510739,0.772251,0,0,0,0,0,0,0
augment,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.284,0.751,0.018,0.943,0.087,0.149215,0.853403,0,0.283609,0.827225,0,0.750708,0.581152,1,0.017689,0.63089,0,0.942982,0.651832,1,0.0874,0.772251,0,0,0,0,0,1,0
authorize,False,0,000000,,,True,3,000111,Ev,"An, Sn",0.173,0.147,0.143,0.563,0.587,0.711,0.172634,0.853403,0,0.147105,0.827225,0,0.142917,0.581152,0,0.563477,0.63089,0,0.587155,0.651832,0,0.711173,0.772251,0,0,0,0,0,0,0
autoclave,True,1,000100,An,,True,2,001100,An,Ap,0.294,0.083,0.548,0.821,0.265,0.525,0.294261,0.853403,0,0.082916,0.827225,0,0.547826,0.581152,0,0.820541,0.63089,1,0.264961,0.651832,0,0.524847,0.772251,0,0,0,0,1,0,0
automate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.606,0.026,0.69,0.198,0.784,0.512,0.605516,0.853403,0,0.026178,0.827225,0,0.690483,0.581152,1,0.198132,0.63089,0,0.784002,0.651832,1,0.511774,0.772251,0,0,0,0,0,1,0
automatize,True,1,000010,Sn,,True,1,000010,Sn,,0.611,0.352,0.403,0.318,0.864,0.22,0.61149,0.853403,0,0.351904,0.827225,0,0.403432,0.581152,0,0.318164,0.63089,0,0.864187,0.651832,1,0.220079,0.772251,0,0,0,0,0,1,0
avail,True,1,001000,Ap,,True,2,001001,Ev,Ap,0.573,0.381,0.764,0.367,0.005,0.769,0.572533,0.853403,0,0.381159,0.827225,0,0.763953,0.581152,1,0.366962,0.63089,0,0.005168,0.651832,0,0.768659,0.772251,0,0,0,1,0,0,0
average,True,1,000001,Ev,,True,3,010101,Ev,"Cm, An",0.372,0.87,0.252,0.705,0.436,0.967,0.372065,0.853403,0,0.870265,0.827225,1,0.252096,0.581152,0,0.704901,0.63089,1,0.435573,0.651832,0,0.967363,0.772251,1,0,0,0,0,0,1
avert,False,0,000000,,,True,1,000001,Ev,,0.437,0.483,0.328,0.017,0.346,0.749,0.43746,0.853403,0,0.482714,0.827225,0,0.327646,0.581152,0,0.01662,0.63089,0,0.346318,0.651832,0,0.748527,0.772251,0,0,0,0,0,0,0
await,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.631,0.394,0.692,0.113,0.782,0.486,0.630637,0.853403,0,0.394252,0.827225,0,0.691765,0.581152,1,0.113295,0.63089,0,0.782281,0.651832,1,0.486236,0.772251,0,0,0,0,0,1,0
backscatter,True,1,001000,Ap,,True,2,101000,Kn,Ap,0.738,0.495,0.704,0.332,0.37,0.332,0.737879,0.853403,0,0.495304,0.827225,0,0.703616,0.581152,1,0.332007,0.63089,0,0.370071,0.651832,0,0.331607,0.772251,0,0,0,1,0,0,0
bail,True,1,000001,Ev,,True,1,000001,Ev,,0.374,0.507,0.263,0.128,0.257,0.883,0.373724,0.853403,0,0.507493,0.827225,0,0.263191,0.581152,0,0.127886,0.63089,0,0.25715,0.651832,0,0.883234,0.772251,1,0,0,0,0,0,1
bake,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.624,0.082,0.567,0.497,0.875,0.655,0.623546,0.853403,0,0.082282,0.827225,0,0.566721,0.581152,0,0.497191,0.63089,0,0.875473,0.651832,1,0.654841,0.772251,0,0,0,0,0,1,0
balance,True,1,100000,Kn,,True,4,101101,Kn,"Ap, An, Ev",0.923,0.353,0.597,0.716,0.497,0.777,0.923106,0.853403,1,0.353329,0.827225,0,0.597133,0.581152,1,0.716286,0.63089,1,0.497202,0.651832,0,0.776715,0.772251,1,1,0,0,0,0,0
base,True,1,000100,An,,True,2,000101,Ev,An,0.427,0.514,0.039,0.632,0.25,0.69,0.427191,0.853403,0,0.514056,0.827225,0,0.039149,0.581152,0,0.631875,0.63089,1,0.250423,0.651832,0,0.689677,0.772251,0,0,0,0,1,0,0
bate,False,0,000000,,,True,1,000100,An,,0.427,0.377,0.385,0.617,0.302,0.175,0.427318,0.853403,0,0.376666,0.827225,0,0.385334,0.581152,0,0.617096,0.63089,0,0.302429,0.651832,0,0.175403,0.772251,0,0,0,0,0,0,0
bathe,True,1,001000,Ap,,True,1,001000,Ap,,0.606,0.083,0.971,0.33,0.258,0.489,0.605519,0.853403,0,0.082755,0.827225,0,0.970534,0.581152,1,0.330424,0.63089,0,0.258007,0.651832,0,0.489096,0.772251,0,0,0,1,0,0,0
bear,True,4,111100,Kn,"Cm, Ap, An",True,4,111100,Kn,"Cm, Ap, An",0.923,0.849,0.922,0.818,0.531,0.181,0.922997,0.853403,1,0.849003,0.827225,1,0.921646,0.581152,1,0.817784,0.63089,1,0.530756,0.651832,0,0.181205,0.772251,0,1,1,1,1,0,0
beat,True,1,100000,Kn,,True,1,100000,Kn,,0.918,0.399,0.283,0.038,0.005,0.555,0.917537,0.853403,1,0.399159,0.827225,0,0.282968,0.581152,0,0.037741,0.63089,0,0.005158,0.651832,0,0.554729,0.772251,0,1,0,0,0,0,0
beautify,True,1,000010,Sn,,True,1,000010,Sn,,0.149,0.154,0.326,0.3,0.828,0.428,0.149215,0.853403,0,0.154166,0.827225,0,0.325784,0.581152,0,0.300029,0.63089,0,0.827549,0.651832,1,0.428372,0.772251,0,0,0,0,0,1,0
become,True,1,000010,Sn,,True,3,001011,Ev,"Ap, Sn",0.344,0.098,0.626,0.252,0.711,0.73,0.34381,0.853403,0,0.098338,0.827225,0,0.625822,0.581152,1,0.252162,0.63089,0,0.711409,0.651832,1,0.730294,0.772251,0,0,0,0,0,1,0
bed,True,1,000100,An,,True,1,000100,An,,0.427,0.253,0.364,0.88,0.393,0.486,0.427083,0.853403,0,0.252503,0.827225,0,0.364283,0.581152,0,0.879572,0.63089,1,0.393154,0.651832,0,0.486062,0.772251,0,0,0,0,1,0,0
beg,False,0,000000,,,True,1,001000,Ap,,0.686,0.627,0.535,0.358,0.553,0.345,0.68558,0.853403,0,0.626886,0.827225,0,0.534979,0.581152,0,0.357911,0.63089,0,0.552764,0.651832,0,0.344836,0.772251,0,0,0,0,0,0,0
begin,True,1,000010,Sn,,True,1,000010,Sn,,0.688,0.233,0.183,0.49,0.986,0.649,0.687941,0.853403,0,0.232572,0.827225,0,0.182673,0.581152,0,0.489652,0.63089,0,0.986178,0.651832,1,0.648685,0.772251,0,0,0,0,0,1,0
behave,False,0,000000,,,True,1,000010,Sn,,0.373,0.318,0.487,0.03,0.592,0.617,0.372622,0.853403,0,0.318313,0.827225,0,0.486634,0.581152,0,0.029702,0.63089,0,0.592071,0.651832,0,0.616835,0.772251,0,0,0,0,0,0,0
behold,True,1,100000,Kn,,True,4,111100,Kn,"Cm, Ap, An",0.961,0.73,0.54,0.72,0.08,0.108,0.961268,0.853403,1,0.730253,0.827225,0,0.540497,0.581152,0,0.719767,0.63089,1,0.079809,0.651832,0,0.10842,0.772251,0,1,0,0,0,0,0
behoove,False,0,000000,,,True,2,100001,Kn,Ev,0.846,0.258,0.442,0.332,0.038,0.769,0.846005,0.853403,0,0.257823,0.827225,0,0.441989,0.581152,0,0.331554,0.63089,0,0.037979,0.651832,0,0.768656,0.772251,0,0,0,0,0,0,0
believe,True,1,000001,Ev,,True,1,000001,Ev,,0.693,0.376,0.198,0.218,0.037,0.866,0.693107,0.853403,0,0.37597,0.827225,0,0.198443,0.581152,0,0.217955,0.63089,0,0.036858,0.651832,0,0.865808,0.772251,1,0,0,0,0,0,1
belong,True,1,000010,Sn,,True,1,000010,Sn,,0.428,0.386,0.432,0.038,0.722,0.651,0.427571,0.853403,0,0.386318,0.827225,0,0.431884,0.581152,0,0.038295,0.63089,0,0.721888,0.651832,1,0.650966,0.772251,0,0,0,0,0,1,0
bend,True,3,011100,An,"Cm, Ap",True,4,111100,An,"Kn, Cm, Ap",0.846,0.93,0.846,0.955,0.418,0.053,0.845547,0.853403,0,0.929955,0.827225,1,0.845954,0.581152,1,0.954764,0.63089,1,0.418426,0.651832,0,0.052655,0.772251,0,0,1,1,1,0,0
benefit,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.225,0.052,0.678,0.017,0.315,0.907,0.22535,0.853403,0,0.051612,0.827225,0,0.678397,0.581152,1,0.01687,0.63089,0,0.315304,0.651832,0,0.907244,0.772251,1,0,0,0,0,0,1
bet,True,1,000001,Ev,,True,2,000101,Ev,An,0.585,0.422,0.118,0.752,0.2,0.966,0.584624,0.853403,0,0.421857,0.827225,0,0.117883,0.581152,0,0.751956,0.63089,1,0.199911,0.651832,0,0.965739,0.772251,1,0,0,0,0,0,1
bevel,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.429,0.379,0.681,0.219,0.786,0.066,0.429059,0.853403,0,0.378655,0.827225,0,0.680725,0.581152,1,0.219009,0.63089,0,0.785765,0.651832,1,0.06556,0.772251,0,0,0,0,0,1,0
bias,True,2,000101,An,Ev,True,2,000101,An,Ev,0.258,0.518,0.106,0.968,0.284,0.937,0.257821,0.853403,0,0.517897,0.827225,0,0.106257,0.581152,0,0.967814,0.63089,1,0.283533,0.651832,0,0.936651,0.772251,1,0,0,0,1,0,1
bicycle,True,1,000100,An,,True,2,001100,An,Ap,0.276,0.358,0.539,0.742,0.418,0.147,0.275516,0.853403,0,0.357967,0.827225,0,0.539333,0.581152,0,0.741711,0.63089,1,0.418094,0.651832,0,0.147084,0.772251,0,0,0,0,1,0,0
bind,False,0,000000,,,True,2,101000,Kn,Ap,0.766,0.41,0.548,0.485,0.179,0.52,0.766096,0.853403,0,0.41042,0.827225,0,0.54793,0.581152,0,0.485261,0.63089,0,0.178895,0.651832,0,0.520293,0.772251,0,0,0,0,0,0,0
biodegrade,True,1,000100,An,,True,1,000100,An,,0.22,0.245,0.23,0.951,0.159,0.633,0.219638,0.853403,0,0.24519,0.827225,0,0.230075,0.581152,0,0.950557,0.63089,1,0.158704,0.651832,0,0.633328,0.772251,0,0,0,0,1,0,0
bisect,True,1,000100,An,,True,2,000110,An,Sn,0.606,0.627,0.315,0.956,0.758,0.616,0.605973,0.853403,0,0.627078,0.827225,0,0.315397,0.581152,0,0.956272,0.63089,1,0.758071,0.651832,1,0.616485,0.772251,0,0,0,0,1,0,0
blacklist,True,1,000100,An,,True,2,100100,Kn,An,0.851,0.357,0.047,0.633,0.033,0.382,0.851233,0.853403,0,0.357281,0.827225,0,0.047218,0.581152,0,0.633383,0.63089,1,0.033128,0.651832,0,0.381543,0.772251,0,0,0,0,1,0,0
blame,True,2,001001,Ev,Ap,True,2,001001,Ev,Ap,0.259,0.68,0.772,0.46,0.172,0.797,0.258914,0.853403,0,0.680456,0.827225,0,0.772326,0.581152,1,0.459641,0.63089,0,0.171825,0.651832,0,0.797315,0.772251,1,0,0,1,0,0,1
blend,True,1,000010,Sn,,True,3,010110,Sn,"Cm, An",0.413,0.839,0.189,0.719,0.931,0.362,0.413238,0.853403,0,0.838736,0.827225,1,0.188945,0.581152,0,0.718625,0.63089,1,0.930518,0.651832,1,0.361915,0.772251,0,0,0,0,0,1,0
bless,False,0,000000,,,True,3,100101,Kn,"An, Ev",0.742,0.373,0.112,0.616,0.091,0.659,0.742189,0.853403,0,0.372874,0.827225,0,0.111826,0.581152,0,0.616057,0.63089,0,0.091436,0.651832,0,0.659297,0.772251,0,0,0,0,0,0,0
blink,True,1,100000,Kn,,True,2,100100,Kn,An,0.919,0.553,0.196,0.617,0.278,0.066,0.918929,0.853403,1,0.552586,0.827225,0,0.195648,0.581152,0,0.616627,0.63089,0,0.277588,0.651832,0,0.066006,0.772251,0,1,0,0,0,0,0
bloat,True,1,000100,An,,True,1,000100,An,,0.247,0.069,0.212,0.713,0.244,0.377,0.247062,0.853403,0,0.069087,0.827225,0,0.21178,0.581152,0,0.71327,0.63089,1,0.24439,0.651832,0,0.376758,0.772251,0,0,0,0,1,0,0
block,False,0,000000,,,False,0,000000,,,0.423,0.191,0.199,0.491,0.164,0.654,0.42288,0.853403,0,0.190668,0.827225,0,0.198885,0.581152,0,0.490668,0.63089,0,0.163674,0.651832,0,0.653802,0.772251,0,0,0,0,0,0,0
blossom,False,0,000000,,,True,3,101100,Kn,"Ap, An",0.844,0.363,0.533,0.612,0.451,0.18,0.844349,0.853403,0,0.363077,0.827225,0,0.532942,0.581152,0,0.611896,0.63089,0,0.45101,0.651832,0,0.179593,0.772251,0,0,0,0,0,0,0
blow,True,1,001000,Ap,,True,2,001100,Ap,An,0.435,0.556,0.768,0.582,0.517,0.068,0.434525,0.853403,0,0.555895,0.827225,0,0.768217,0.581152,1,0.582232,0.63089,0,0.51704,0.651832,0,0.067999,0.772251,0,0,0,1,0,0,0
blur,True,1,000100,An,,True,3,110100,An,"Kn, Cm",0.747,0.79,0.253,0.925,0.294,0.485,0.747307,0.853403,0,0.790183,0.827225,0,0.253348,0.581152,0,0.92481,0.63089,1,0.294274,0.651832,0,0.484809,0.772251,0,0,0,0,1,0,0
boast,True,1,001000,Ap,,True,2,011000,Ap,Cm,0.61,0.712,0.936,0.373,0.261,0.534,0.609759,0.853403,0,0.712463,0.827225,0,0.93614,0.581152,1,0.372698,0.63089,0,0.260796,0.651832,0,0.534406,0.772251,0,0,0,1,0,0,0
boil,True,1,001000,Ap,,True,2,001100,Ap,An,0.427,0.026,0.919,0.811,0.279,0.362,0.426746,0.853403,0,0.026178,0.827225,0,0.919357,0.581152,1,0.810743,0.63089,1,0.279022,0.651832,0,0.362412,0.772251,0,0,0,1,0,0,0
bolster,True,2,000011,Ev,Sn,True,2,000011,Ev,Sn,0.149,0.394,0.161,0.184,0.787,0.8,0.149215,0.853403,0,0.393531,0.827225,0,0.160884,0.581152,0,0.183657,0.63089,0,0.786616,0.651832,1,0.799658,0.772251,1,0,0,0,0,1,1
boost,True,1,000010,Sn,,True,1,000010,Sn,,0.566,0.367,0.052,0.309,0.733,0.368,0.566281,0.853403,0,0.367137,0.827225,0,0.051808,0.581152,0,0.309136,0.63089,0,0.732785,0.651832,1,0.367964,0.772251,0,0,0,0,0,1,0
bore,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.427,0.228,0.964,0.33,0.695,0.176,0.426886,0.853403,0,0.227958,0.827225,0,0.964112,0.581152,1,0.33048,0.63089,0,0.695056,0.651832,1,0.175538,0.772251,0,0,0,1,0,0,0
borrow,True,1,001000,Ap,,True,2,101000,Ap,Kn,0.801,0.353,0.972,0.016,0.106,0.494,0.800993,0.853403,0,0.352607,0.827225,0,0.972254,0.581152,1,0.016466,0.63089,0,0.10568,0.651832,0,0.493672,0.772251,0,0,0,1,0,0,0
bother,False,0,000000,,,True,1,000001,Ev,,0.429,0.377,0.448,0.195,0.199,0.753,0.428752,0.853403,0,0.376934,0.827225,0,0.447753,0.581152,0,0.195364,0.63089,0,0.198761,0.651832,0,0.753422,0.772251,0,0,0,0,0,0,0
bounce,True,1,001000,Ap,,True,1,001000,Ap,,0.474,0.252,0.667,0.038,0.28,0.355,0.474388,0.853403,0,0.251749,0.827225,0,0.666608,0.581152,1,0.037978,0.63089,0,0.280099,0.651832,0,0.35506,0.772251,0,0,0,1,0,0,0
bow,True,1,000100,An,,True,2,010100,An,Cm,0.642,0.707,0.413,0.72,0.416,0.633,0.642392,0.853403,0,0.707103,0.827225,0,0.412964,0.581152,0,0.719519,0.63089,1,0.415588,0.651832,0,0.632749,0.772251,0,0,0,0,1,0,0
brainstorm,True,1,000010,Sn,,True,1,000010,Sn,,0.295,0.533,0.36,0.209,0.927,0.361,0.295036,0.853403,0,0.533166,0.827225,0,0.359884,0.581152,0,0.209111,0.63089,0,0.926902,0.651832,1,0.36117,0.772251,0,0,0,0,0,1,0
breathe,True,1,001000,Ap,,True,2,001010,Ap,Sn,0.427,0.363,0.76,0.32,0.577,0.14,0.42673,0.853403,0,0.362686,0.827225,0,0.760238,0.581152,1,0.319983,0.63089,0,0.576505,0.651832,0,0.139794,0.772251,0,0,0,1,0,0,0
brighten,True,1,000010,Sn,,True,1,000010,Sn,,0.428,0.284,0.281,0.239,0.957,0.522,0.427879,0.853403,0,0.283561,0.827225,0,0.28063,0.581152,0,0.239195,0.63089,0,0.956608,0.651832,1,0.52205,0.772251,0,0,0,0,0,1,0
bring,False,0,000000,,,True,2,001010,Sn,Ap,0.606,0.355,0.567,0.117,0.569,0.477,0.605635,0.853403,0,0.355327,0.827225,0,0.566718,0.581152,0,0.116972,0.63089,0,0.568699,0.651832,0,0.477282,0.772251,0,0,0,0,0,0,0
broadcast,True,1,001000,Ap,,True,2,101000,Kn,Ap,0.843,0.632,0.773,0.116,0.199,0.054,0.843309,0.853403,0,0.632445,0.827225,0,0.772999,0.581152,1,0.115741,0.63089,0,0.199315,0.651832,0,0.053666,0.772251,0,0,0,1,0,0,0
broaden,True,1,000010,Sn,,True,4,011011,Sn,"Cm, Ap, Ev",0.149,0.728,0.598,0.068,0.985,0.709,0.149215,0.853403,0,0.727825,0.827225,0,0.598227,0.581152,1,0.067816,0.63089,0,0.984851,0.651832,1,0.709313,0.772251,0,0,0,0,0,1,0
brominate,True,1,000100,An,,True,3,110100,An,"Kn, Cm",0.844,0.78,0.048,0.914,0.19,0.208,0.843901,0.853403,0,0.780356,0.827225,0,0.048227,0.581152,0,0.914168,0.63089,1,0.190288,0.651832,0,0.207793,0.772251,0,0,0,0,1,0,0
broom,True,1,000100,An,,True,2,100100,Kn,An,0.834,0.631,0.301,0.74,0.201,0.12,0.833654,0.853403,0,0.631016,0.827225,0,0.300823,0.581152,0,0.73955,0.63089,1,0.200993,0.651832,0,0.119606,0.772251,0,0,0,0,1,0,0
browse,True,1,100000,Kn,,True,3,101100,Kn,"Ap, An",0.943,0.655,0.72,0.835,0.008,0.068,0.942742,0.853403,1,0.654675,0.827225,0,0.720075,0.581152,1,0.835106,0.63089,1,0.008447,0.651832,0,0.068195,0.772251,0,1,0,0,0,0,0
buckle,True,1,000100,An,,True,2,001100,An,Ap,0.612,0.082,0.538,0.634,0.163,0.519,0.612006,0.853403,0,0.082022,0.827225,0,0.537886,0.581152,0,0.634281,0.63089,1,0.162825,0.651832,0,0.519163,0.772251,0,0,0,0,1,0,0
buffer,True,1,000100,An,,True,2,000101,An,Ev,0.429,0.104,0.207,0.741,0.544,0.665,0.429315,0.853403,0,0.104395,0.827225,0,0.206689,0.581152,0,0.740684,0.63089,1,0.543912,0.651832,0,0.664666,0.772251,0,0,0,0,1,0,0
burgeon,True,1,000100,An,,True,3,110100,An,"Kn, Cm",0.847,0.789,0.186,0.917,0.53,0.355,0.847425,0.853403,0,0.789401,0.827225,0,0.186284,0.581152,0,0.916725,0.63089,1,0.530054,0.651832,0,0.355086,0.772251,0,0,0,0,1,0,0
burn,False,0,000000,,,True,2,101000,Kn,Ap,0.75,0.679,0.564,0.216,0.281,0.653,0.7498,0.853403,0,0.678929,0.827225,0,0.563647,0.581152,0,0.21644,0.63089,0,0.280824,0.651832,0,0.652544,0.772251,0,0,0,0,0,0,0
burrow,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.572,0.353,0.674,0.635,0.785,0.076,0.572145,0.853403,0,0.353402,0.827225,0,0.673997,0.581152,1,0.635153,0.63089,1,0.784757,0.651832,1,0.075702,0.772251,0,0,0,0,0,1,0
burst,True,1,000100,An,,True,1,000100,An,,0.566,0.048,0.089,0.831,0.139,0.222,0.566458,0.853403,0,0.048124,0.827225,0,0.088551,0.581152,0,0.831178,0.63089,1,0.138772,0.651832,0,0.222213,0.772251,0,0,0,0,1,0,0
bury,True,2,101000,Kn,Ap,True,3,101100,Kn,"Ap, An",0.855,0.518,0.851,0.607,0.282,0.222,0.854615,0.853403,1,0.517735,0.827225,0,0.850826,0.581152,1,0.606797,0.63089,0,0.282106,0.651832,0,0.222415,0.772251,0,1,0,1,0,0,0
buy,False,0,000000,,,False,0,000000,,,0.662,0.69,0.481,0.208,0.156,0.485,0.661789,0.853403,0,0.690112,0.827225,0,0.480515,0.581152,0,0.208087,0.63089,0,0.155801,0.651832,0,0.4854,0.772251,0,0,0,0,0,0,0
bypass,True,2,001010,Sn,Ap,True,2,001010,Sn,Ap,0.149,0.256,0.771,0.039,0.778,0.363,0.149215,0.853403,0,0.25555,0.827225,0,0.770501,0.581152,1,0.038803,0.63089,0,0.77846,0.651832,1,0.363436,0.772251,0,0,0,1,0,1,0
cache,True,1,000100,An,,True,3,100101,Kn,"An, Ev",0.785,0.104,0.196,0.721,0.096,0.756,0.784567,0.853403,0,0.103739,0.827225,0,0.196374,0.581152,0,0.721465,0.63089,1,0.096143,0.651832,0,0.756294,0.772251,0,0,0,0,1,0,0
calibrate,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.24,0.565,0.486,0.783,0.654,0.149215,0.853403,0,0.239679,0.827225,0,0.564666,0.581152,0,0.486132,0.63089,0,0.783301,0.651832,1,0.653881,0.772251,0,0,0,0,0,1,0
call,False,0,000000,,,True,2,001001,Ev,Ap,0.603,0.641,0.567,0.019,0.277,0.701,0.602725,0.853403,0,0.640894,0.827225,0,0.56724,0.581152,0,0.018503,0.63089,0,0.276851,0.651832,0,0.700963,0.772251,0,0,0,0,0,0,0
camouflage,True,1,010000,Cm,,True,3,110100,Cm,"Kn, An",0.845,0.905,0.121,0.726,0.441,0.533,0.845253,0.853403,0,0.904928,0.827225,1,0.121041,0.581152,0,0.726485,0.63089,1,0.440567,0.651832,0,0.53313,0.772251,0,0,1,0,0,0,0
cancel,True,1,000001,Ev,,True,1,000001,Ev,,0.566,0.374,0.113,0.242,0.374,0.848,0.566401,0.853403,0,0.37423,0.827225,0,0.112932,0.581152,0,0.24193,0.63089,0,0.373966,0.651832,0,0.848468,0.772251,1,0,0,0,0,0,1
cant,False,0,000000,,,False,0,000000,,,0.613,0.239,0.194,0.355,0.19,0.495,0.612513,0.853403,0,0.238657,0.827225,0,0.194314,0.581152,0,0.354614,0.63089,0,0.189562,0.651832,0,0.495123,0.772251,0,0,0,0,0,0,0
capitalize,False,0,000000,,,True,2,100010,Kn,Sn,0.844,0.643,0.196,0.359,0.566,0.635,0.844423,0.853403,0,0.64258,0.827225,0,0.196363,0.581152,0,0.358634,0.63089,0,0.566435,0.651832,0,0.635085,0.772251,0,0,0,0,0,0,0
carboxylate,True,1,000100,An,,True,2,000110,An,Sn,0.423,0.362,0.167,0.807,0.704,0.521,0.423131,0.853403,0,0.361934,0.827225,0,0.166576,0.581152,0,0.807365,0.63089,1,0.703802,0.651832,1,0.520824,0.772251,0,0,0,0,1,0,0
care,True,1,000010,Sn,,True,3,101010,Kn,"Ap, Sn",0.853,0.67,0.674,0.037,0.784,0.329,0.852931,0.853403,0,0.670057,0.827225,0,0.6744,0.581152,1,0.037487,0.63089,0,0.783536,0.651832,1,0.329378,0.772251,0,0,0,0,0,1,0
carry,True,1,001000,Ap,,True,1,001000,Ap,,0.441,0.202,0.956,0.05,0.105,0.472,0.441228,0.853403,0,0.202387,0.827225,0,0.955563,0.581152,1,0.050406,0.63089,0,0.105152,0.651832,0,0.472301,0.772251,0,0,0,1,0,0,0
carve,True,1,001000,Ap,,True,3,001110,Ap,"An, Sn",0.581,0.516,0.874,0.578,0.783,0.444,0.581292,0.853403,0,0.516311,0.827225,0,0.87403,0.581152,1,0.578374,0.63089,0,0.783292,0.651832,1,0.444012,0.772251,0,0,0,1,0,0,0
cast,False,0,000000,,,True,2,001010,Sn,Ap,0.722,0.214,0.557,0.195,0.565,0.49,0.72206,0.853403,0,0.214208,0.827225,0,0.556582,0.581152,0,0.195251,0.63089,0,0.56541,0.651832,0,0.490447,0.772251,0,0,0,0,0,0,0
catalyze,False,0,000000,,,True,1,000010,Sn,,0.149,0.318,0.249,0.342,0.624,0.569,0.149215,0.853403,0,0.318391,0.827225,0,0.248577,0.581152,0,0.341652,0.63089,0,0.623879,0.651832,0,0.569098,0.772251,0,0,0,0,0,0,0
catch,True,1,000100,An,,True,3,100101,An,"Kn, Ev",0.765,0.176,0.244,0.893,0.039,0.747,0.765103,0.853403,0,0.17562,0.827225,0,0.243528,0.581152,0,0.893071,0.63089,1,0.038859,0.651832,0,0.746997,0.772251,0,0,0,0,1,0,0
cater,True,1,000010,Sn,,True,3,001110,Sn,"Ap, An",0.149,0.084,0.684,0.634,0.781,0.061,0.149215,0.853403,0,0.083514,0.827225,0,0.683832,0.581152,1,0.634435,0.63089,1,0.781314,0.651832,1,0.060564,0.772251,0,0,0,0,0,1,0
cause,True,1,000100,An,,True,3,010101,Cm,"An, Ev",0.632,0.714,0.301,0.632,0.159,0.689,0.631619,0.853403,0,0.714394,0.827225,0,0.30095,0.581152,0,0.631956,0.63089,1,0.158602,0.651832,0,0.688867,0.772251,0,0,0,0,1,0,0
caution,True,2,001001,Ev,Ap,True,2,001001,Ev,Ap,0.383,0.24,0.808,0.081,0.281,0.836,0.383305,0.853403,0,0.239882,0.827225,0,0.80839,0.581152,1,0.081038,0.63089,0,0.280948,0.651832,0,0.83571,0.772251,1,0,0,1,0,0,1
cave,True,1,000100,An,,True,2,001100,An,Ap,0.65,0.681,0.539,0.911,0.009,0.196,0.649588,0.853403,0,0.6809,0.827225,0,0.538914,0.581152,0,0.911476,0.63089,1,0.008799,0.651832,0,0.196266,0.772251,0,0,0,0,1,0,0
cease,True,1,000001,Ev,,True,2,001001,Ev,Ap,0.149,0.23,0.588,0.222,0.405,0.909,0.149215,0.853403,0,0.229924,0.827225,0,0.58771,0.581152,1,0.22168,0.63089,0,0.405453,0.651832,0,0.90915,0.772251,1,0,0,0,0,0,1
cede,True,1,000100,An,,True,2,001100,An,Ap,0.149,0.375,0.542,0.635,0.454,0.33,0.149215,0.853403,0,0.374631,0.827225,0,0.542318,0.581152,0,0.634555,0.63089,1,0.454075,0.651832,0,0.329879,0.772251,0,0,0,0,1,0,0
celebrate,False,0,000000,,,True,1,001000,Ap,,0.569,0.678,0.548,0.038,0.314,0.647,0.569464,0.853403,0,0.678175,0.827225,0,0.547619,0.581152,0,0.038225,0.63089,0,0.31424,0.651832,0,0.646841,0.772251,0,0,0,0,0,0,0
censor,True,1,000100,An,,True,2,000101,Ev,An,0.149,0.223,0.289,0.642,0.396,0.69,0.149215,0.853403,0,0.223069,0.827225,0,0.288839,0.581152,0,0.641855,0.63089,1,0.395504,0.651832,0,0.689585,0.772251,0,0,0,0,1,0,0
centralize,True,1,000010,Sn,,True,2,001010,Sn,Ap,0.149,0.425,0.505,0.304,0.994,0.493,0.149215,0.853403,0,0.424765,0.827225,0,0.505195,0.581152,0,0.304454,0.63089,0,0.994066,0.651832,1,0.493491,0.772251,0,0,0,0,0,1,0
